id;texto;remover 
1028996580790231042; "ENERGIA SUSTENTÁVEL A ENERGIA SOLAR, CONTRIBUI COM O MEIO AMBIENTE, REDUZINDO AS EMISSÕES DE GASES DO EFEITO ESTUFA, BAIXO IMPACTO AMBIENTAL ENERGIA LIMPA, SUSTENTÁVEL E INESGOTÁVEL seja o próximo a instalar energia solar. #energiasolar #energiasolarfotovoltaica https://t.co/cVWRU3GJDw"; 
1026857821504266240; "Hoje eu ouvi o retardado falar que o aquecimento global é uma mentira ? já nem discuto mais, depois que ouvi ele dizer que animais não têm sentimentos eu desisti total"; 
1025834847703642117; "O xizxizxiz não foi considerado inocente, por ter morrido o caso foi dropped but abuser or not you can enjoy his music like who gives a fuck these days Donald Trump é presidente dos Estados Unidos e culpa os chineses pelo aquecimento global so you do you ya know https://t.co/EDIed1qOIB"; 
1027176092988264448; "Aquecimento global é assunto que preocupa ! Leia no Estadão: Terra corre risco de entrar em efeito estufa irreversível - alertam cientistas. https://t.co/gs5tk3cl6a"; 
1025437820343726080; "nossa hoje ta mto frio cade o aquecimento global HAHAHAHA??????????"; 
1031240631350386688; "'Mudança climática é ameaça à biodiversidade', diz botânico https://t.co/n1JcfOhk3v"; 
1028798286583480321; "Tem idiota que acha que o aquecimento global é "Fake News", essa é a era Trumpista bolsonariana, triste! #Fantástico"; 
1033153263162601473; "essa mudança climática só faz minha rinite atacar socorro-"; 
1029460141572333571; "@UOL Segundo o sábio Eduardo Bolsonaro, e o seu mentor maior Trump, é balela esta coisa de aquecimento global. Pura invenção da esquerda. Os cientistas são todos analfabetos e ignorantes. Segundo eles. Está lá no YouTube o vídeo desta maravilhosa aula do sábio."; 
1026441487930806273; "Aquecimento global https://t.co/UXSvBYXwL8"; 
1025503102978465792; "Forno sem luz e ainda dizem que o aquecimento global n existe"; 
1031839749626048514; "eu to acabando com um rolo de papel higiênico sozinho de tanto que meu nariz ta escorrendo af grr odeio essa mudança climática"; 
1024603147933642753; "Tanta gente que nunca foi torturada, nem nunca levou um tapa, hoje mente que sofreu no regime militar.os esquerdistas mentem sobre tudo: número de abortos, aquecimento global, Lula preso político, crianças de 6 anos dando lição em adultos. Tudo que a esquerda tem é a mentira."; 
1026888885173927937; ""Ai, aquecimento global não existe!" França, 42 ºC Alagamento em área de deserto na Arábia. Brasil realmente frio no inverno. Um fucking oceano nascendo no meio da Etiópia. K. Quero que morramos todos e é isso."; 
1025470002395271171; "@opsmace (Escrevi uma cena mal no outro) por esta altura deveríamos estar a entrar numa nova era glaciar! O aquecimento global está a fazer com que em vez de estarmos a entrar num novo ciclo glaciar estejamos so a “evitá-lo”, o aquecimento está a provocar desastres ecológicos"; 
1033491635986997248; "De todas as pesquisas científicas publicadas sobre as mudanças climáticas, 97% delas concluem que o aquecimento global é real, problemático para o planeta e tem sido exacerbado pela atividade humana. https://t.co/ydP9VKH9uq"; 
1025016274466811904; "96 pessoas morreram por causa do calor em Tóquio, mas rlx que aquecimento global é besteira po"; 
1025896602471464960; "Efetivamente há um aquecimento global que se nota, com a subida da temperatura média. Mas isto nada tem a ver com ele. É precisamente uma vaga de calor, que é mais acentuada também pelo aquecimento. https://t.co/LE5Hb7zBRi"; 
1024723022392057857; ""Isso do aquecimento global é invenção de gente que não tem mais nada o que fazer." Realmente faz todo o sentido. Portugal: um país que NÃO é tropical vá atingir esta semana temperaturas (máximas de 50°) dignas da Arábia Saudita. ?"; 
1026998212274610176; "sobre herpes: sai com exposição por mto tempo no sol, mudança climática, estresse, ansiedade, etc.. como pega: beijando alguém com, hereditariamente (ps: não pega pelo ar) agr pfvr, não exclua ninguém com isso, a pessoa já odeia ter e vc tendo nojo dela só vai piorar"; 
1028199954949578752; "SOBRE O AQUECIMENTO GLOBAL | António Galopim de Carvalho https://t.co/zBeqc9lf5i"; 
1033457524161306625; "Cantor Stevie Wonder culpa o aquecimento global pelo câncer de Aretha Franklin https://t.co/zgVuCHic7E"; 
1025723704188313600; "@opsmace @lordbaelish190 @toxicpinkshit Licenciatura=/= ciencia comprovada. É só mesmo usares melhor o recurso que é a internet, aquecimento global nao é algo q o pessoal acredita ou nao, nao é um deus lmao, é ciencia, é um facto. Quem nao "acredita" é pq nao faz por aprender. Passa bem."; 
1028084215542427648; "se eu fosse taylor swift eu n reclamaria nem do aquecimento global https://t.co/066c9TyBzC"; 
1025079055857721344; "@MichaelMb16 kekekekekekekeek tamo ae nego, a @ ta igual aquecimento global nos iceberg"; 
1032786728665444354; "Acabei de soltar gases para piorar o efeito estufa + que uma vaca"; 
1025438890239438849; "@Economista_X Vamos discutir mudança climática?"; 
1025547363920891904; "Eu nunca passei calor na exposição na minha vida!!! Aquecimento global é real ?"; 
1029147990605393925; ""Família congelada" Que jogada de mestre é pra chamar atenção pro aquecimento global?!" ????? #OTempoaNaoPara"; 
1030539693211955200; "@rafaschiocchet a terra nem existe, isso é tudo invenção da mídia pra vender documentário do leonardo dicaprio sobre aquecimento global."; 
1033321966948638720; "Aquecimento global já atinge até as regiões mais frias do planeta https://t.co/2sbwTr519B"; 
1026767309162143744; "@_rafinhajunior_ Tem so tudo haver....sabes que muitas vezes, um incêndio pode começar por apenas um vidro de uma garrafa ou uma ponta de um cigarro porque um humano lá o deixou, sabes também que a maioria destes incêndios e temperaturas altíssimas são causadas por o aquecimento global?"; 
1028200751653376000; "SOBRE O AQUECIMENTO GLOBAL | António Galopim de Carvalho https://t.co/l1XDcWCa1W"; 
1027987215706673152; "e, na prevenção, o que temos visto resulta do aquecimento global, da configuração da floresta e do abandono do interior. mas Portugal não aguentará tanto prejuízo todos os anos. o que se pode mudar é a política do interior e é a política da floresta."; 
1026834274555777025; "É um bom gesto mas nada tem a ver com o aquecimento global. https://t.co/AaQd2nFqHG"; 
1025429998226890753; "Sem cair no negacionismo da mudança climática nem nada disso: calmai-vos um pouco, é a primeira vez no ano que peta forte e estamos em agosto."; 
1027963142834454530; "Por onde anda o aquecimento global quando a gente precisa dele?"; 
1029517839697358850; "O bom do aquecimento global é que agora quando faz 10 graus eu me sinto na Europa e quando faz 40 graus eu ainda me sinto na Europa"; 
1027329868969725952; "Como assim está a chover?! Termostato vê se atinas sim?! Depois as pessoas ainda têm a lata de dizer que não existe aquecimento global!"; 
1024006626238496774; "@OqueMeDeixaPUT0 Prova que o aquecimento global é uma falácia. Se houvesse aquecimento a água já teria evaporado! ?"; 
1032973209157681152; "A Reforma Astrológica Chegou (hahahaha)Sou Unicórnio!!!! Sabemos que a humanidade deu muito errado. Guerra, aquecimento global e Donald Trump. Já temos provas suficientes de que deu… https://t.co/3uXeKzqa51"; 
1028447874458083328; "Um professor da USP desmente o aquecimento global e estou me sentindo mais burro/confuso ainda por não acreditar nele"; 
1033996404732186629; "Aquecimento global https://t.co/vJIoTz5y9R"; 
1032305068991803394; "e meu amigo que acredita que o aquecimento global é mentira tudo golpe dos eua para conquistar o mundo só faltou falar que a terra é plana"; 
1025110361836580864; "É o aquecimento global.... https://t.co/c0FIwSVavo"; 
1031397323388145664; "@flaviomorgen @jaacarmo joga CO2 na atmosfera tambem, o gas do efeito estufa né"; 
1027956916864131077; "Professor da USP Revela A Farsa do Aquecimento Global no PROGRAMA DO JÔ!... https://t.co/9DhnbiZR3V via @YouTube"; 
1024438108207689728; "#Brasil está #preparado #para #reduzir #gases que #impulsionam #aquecimento #global, diz… https://t.co/1VBQwC3of1"; 
1029931028394246146; "@jin92utt aquecimento global"; 
1023976857467793412; "@Mcymb_ @Pirulla25 Bem notado um dos principais problemas, esses mapas são de anomalias de temperatura, para você ver o problema como é, a Antártica tem sofrido muito com a mudança climática, como foi bem observado por você"; 
1023901784065101824; "Estima-se que até 2030 a Internet das Coisas (IoT) irá reduzir 63,5 Gt de emissões de gases de efeito estufa. Com soluções inteligentes, a IoT coloca em pauta... https://t.co/C6rRkSaq2r"; 
1028798182430519296; "E ainda tem gente que não acredita no efeito estufa e no aquecimento global."; 
1024732395331825664; "Portugal em alerta vermelho por causa do calor e países da Europa com os mesmos alertas são sinais óbvios do aquecimento global. Como é que há gente que ainda não acredita nisto?"; 
1031192277136404482; "Via @estadao: 'Mudança climática é ameaça à biodiversidade', diz botânico - https://t.co/5KtB1qX8Lk"; 
1031615850757976064; "Pra todo terraplanista, gente que nega aquecimento global e vacinação, deveria ser obrigatório um curso de reciclagem. 2018 com cara de idade média."; 
1027946314884104193; "Já sabemos que a médio prazo a CP não terá comboios de longo curso. Porquê? Com o "aquecimento global" nao há ar condicionado que aguente"; 
1024775893330391040; "Segundo pesquisa do #InstitutoFlorestalDeSãoPaulo, o aumento de #incêndios catastróficos como os na #Grécia, em #Portugal e na #Califórnia são uma combinação entre os efeitos das #mudançasclimáticas e a falta de cuidado no manejo de recursos florestais https://t.co/ftnf20eaZH https://t.co/JxLgm1c5m7"; 
1027182704255815682; "Motivos pelos quais eu só uso o Facebook pra falar no inbox e fins de trabalho: - uma colega de escola, que fez Biologia, postando vídeos de um zé, digo, cientista refutando o aquecimento global ¯\_(?)_/¯"; 
1030646776490074113; "Sabiam que o maior causador do buraco de ozono é por sua vez o aquecimento global é o dióxido de carbono que nos libertamos através de gazes de fábricas etc etc, e que o aquecimento global descongela terrenos que também libertam imenso dióxido de carbono? +"; 
1025950870054334464; "@s2grazitop Se aquecimento global existe então pq que tá frio??"; 
1028660057704222720; "saí de londres com frio, to chegando em são paulo com muito calor. essas coisas não tem a ver com fuso horário??? menina to mt chique mudança climática meu corpo não acostuma"; 
1024498995526348800; "Certeza que foi daquele meme do Jack na praia depois do Aquecimento Global. https://t.co/T430Y5wiOY"; 
1025435967828762624; "Como o aquecimento global atinge os recifes de corais? | Episódio 9 (Nív... https://t.co/GwuAMNvQaY via @YouTube"; 
1024781516293980161; "precisamos acelerar esse aquecimento global aí mó frio da porra"; 
1025441266849521668; "A onda de calor na Europa e a mudança climática https://t.co/cI2HoFF9rk https://t.co/oG5f06i2oV"; 
1025140699665256453; "Fds calem se com a merda do aquecimento global,1944 registaram se 39,5 á sombre em Vila Real"; 
1033888138501017600; "Bem vindo ao século XXI, onde existe um efeito estufa de ódio gratuito e um desmatamento de bondade, vivemos em um mundo onde não é só o planeta que precisa de salvação, mas sim a humanidade..."; 
1026851597022887936; "@Numeiro1 Agora aquecimento global não existe?"; 
1029333380125679616; "Dizer que problemas e desigualdades são oriundos unicamente de escolhas pessoais e individuais, sem nenhuma influência cultural, histórica, e social, está pras ciências sociais como negacionismo do aquecimento global está pra climatologia e terra plana está pra astronomia."; 
1025435006880100352; "@OneMoreAlien @ines_durao É aquecimento global porque este refere-se ao valor médio da temperatura globalmente, e o facto de os valores estarem nestes dados e estarmos a bater recordes de calor em várias partes do mundo é a razão do aumento deste número"; 
1029042396946944001; "Qual a melhor coisa que inventarão ? — caralho nao sei, acho que algo que evite o aquecimento global https://t.co/bmFS8G5oHi"; 
1031273726875189249; "#OMundoQueimaeInunda Aquecimento global: comentário sobre nossa cegueira (ProfªDrªDébora Nunes) https://t.co/Vl2Z1QgUZh"; 
1032040930067529728; "@obscurecer e quando ele TRANCOU alunos em sala de aula, fechou a porta e APAGOU a luz pra fugir do piquete????????? e teve gente q passou pano ainda? kkkkkkkkkkkkkkkkkk mds, tudo isso pra doutrinar contra aquecimento global kkkkk"; 
1025845868690395136; "praia à noite com aquecimento global ???"; 
1032394550843588610; "@YeahJoshua meu deus do ceu eu realmente n ia arrumar briga com kpopper mas. nao "acreditar" em aquecimento global traz consequências diretas pro planeta. ce nao tá no direito de ter uma "opinião" que mata bicho, planta e gente eh isto. vou tentar nao render assunto pq sei que não adianta"; 
1028318942920552448; "I liked a @YouTube video https://t.co/JOU9vRD7Gy Especialista contesta aquecimento global: "Grande mentira do século XXI""; 
1023945890996912129; "O impacto destruidor do aquecimento global no Alasca - BBC News Brasil https://t.co/eJT8OyfRIB"; 
1024821426468122624; "@liinh_rosa É!!! Só com a gnt neh!?!?!? No seu caso, vc causou aquecimento global msm!!! Kkkkk"; 
1025022805153378305; "Gases de efeito estufa batem recorde em 2017 https://t.co/ClySNTauZs https://t.co/jX2yJfvG17"; 
1033846822874374144; "@lucsorsi @carlosncsousa não mais limpa que o mar e as vias aéreas das tartarugas que morrem todos os dias por causa de pessoas horriveis como vc que usam canudos e destroem pouco a pouco a natureza que nos foi dada é por causa de gente como vc que o aquecimento global existe"; 
1024990259644387331; "Gostei de um vídeo @YouTube https://t.co/EFLNawVH32 de CO2 na Atmosfera e Aquecimento Global #OtarioNews"; 
1024071563845480448; "@jOny21__ Chama se aquecimento global :)"; 
1029132097498296321; "@AnaGPeabody O aquecimento global vai ser real"; 
1030072962437861376; "Exclusivo - Aquecimento Global: Pesquisa projeta o período de 2018-2022 como anormalmente quente https://t.co/jPIh6OjgVX #aquecimentoglobal #globalwarming #calor"; 
1026460396947992576; "@StrangeCoisas Isso obviamente aconteceu por causo do aquecimento global!"; 
1031994978174689280; "Aquelas velhas que vão para o Facebook partilhar merdas sobre o aquecimento global mas depois fazem tudo para contribuir e nem querem saber metem-me nojo."; 
1026671417549578240; "@howsgamora kkkk o aquecimento global vai come o cu de todo mundo msm fodase"; 
1028017913847062528; "Gente eu tô indo trabalhar bem de manhãzinha é ta Geando GEANDO Em Agosto Aquecimento Global é o nome disso"; 
1026442704601993218; "Depois do aquecimento global qd o mar encher https://t.co/kV71j5f2lq"; 
1030214621737766913; "A esquerda é uma merda pá, olhem-me para estes burros aqui a falar em abortos e aquecimento global. Precisamos é de endireitar o país! O trump é o que a América precisava. Feminismo? Isso é porco, as mulheres não devem ter pêlos! Ai que nojo. Que falta de HIGIENE"; 
1028371175783768064; "Camilly pedindo ajuda p Siri, perguntou o que era aquecimento global, no final ela pediu obrigado Siri Rindo ate 2020 muito educada minha filha ???????"; 
1030159575243214848; "Os que acreditam em Lula são do mesmo nível dos que acreditam no "aquecimento global" kkkkkkkkk"; 
1031956569137799169; "@filhudi É o aquecimento global"; 
1028369249750769664; "Excelente texto e reportagem. Jornalismo de primeira categoria! Vale mt ler!! Preciso ler o livro da Naomi Klein "isto muda tudo: capitalismo e mudança climática" de 2014. https://t.co/8wPRbZalYc"; 
1030080494644486145; "21 graus no Rio de Janeiro e eu acabo de ver um ser humano DE CACHECOL NA RUA. O Aquecimento global é uma farsa (ns)"; 
1026912675266273281; "Portugal deve ser o país que mais contribui para o aquecimento global, qualquer mitra tem um seat que manda mais fumo que um trator"; 
1025828824708202497; "I liked a @YouTube video https://t.co/0Y1rXwLyE1 Aumento de CO2 na Atmosfera e Aquecimento Global #OtarioNews"; 
1033876476825935872; "@cirogomes gostaria de perguntar sobre um tema que não foi muito abordado, o meio ambiente, segundo um relatório das nações unidas a agropecuária é a principal responsável pelos gases do aquecimento global, e o Brasil recentemente assinou o acordo de paris, qual seu plano nisso?"; 
1025064059337682949; "Capa da economist desta semana. Matéria mostra que o mundo está perdendo a guerra em relação a mudança climática https://t.co/pgLns4fEVk"; 
1027244562442403845; "YouTube começa a “desmentir” vídeos que negam aquecimento global https://t.co/EMPcjlGF3A https://t.co/zq7BTuu4fX"; 
1026743731473534976; "O Aquecimento Global do sec XIX. https://t.co/0Dwy0LhHG3"; 
1024677795933380608; "Estamos fodendo o planeta, mas tudo bem. Afinal, aquecimento global é coisa da Esquerda. https://t.co/qTUyjFN2ds"; 
1033704341822234625; "De todas as pesquisas científicas publicadas sobre as mudanças climáticas, 97% delas concluem que o aquecimento global é real, problemático para o planeta e tem sido exacerbado pela atividade humana. https://t.co/cJRyRraOTF"; 
1032845006216851457; "Madrugada falando com o @ sobre... Aquecimento global HAHAHAHA aleatórios, sim ou claro? HAHAHA"; 
1026924173560610817; "Somos todos tomates. Efeito estufa em risco de se tornar permanente https://t.co/UyOs8rw0rS"; 
1026099199732076544; "@anjooselvagem @apenasjuana O qeq fazes para lutar contra o aquecimento global"; 
1026915126153281536; "@hellena027 "perseguição à direita" ksksjsksksk Cara, o filho dele foi pra um lugar nevado gravar histories dizendo que o aquecimento global não existia, que era uma invenção da "mídia esquerdista" pq ele tava num lugar com neve. VC TEM NOÇÃO DISSO?"; 
1025952000091938819; "@GabrielNemer_T Aquecimento global existe, porém, é um fenômeno natural ou há considerável interferência humana via emissão de gases poluentes?"; 
1024827094277271552; "DEBATE: É verdade que o aquecimento global é mentira? https://t.co/uwLRxyN4PR https://t.co/6KbdSbK5wK"; 
1026977923675422726; "Já que estamos falando mal dos EUA, vale lembrar também que eles são o segundo maior culpado pelo aquecimento global, e tiveram a cara-de-pau de sair do acordo de paris. Em 2018, os EUA são disparado os grandes vilões da humanidade."; 
1026504522653491201; "e eu achando q a música do childish gambino era love song e só me liguei hj q é sobre aquecimento global"; 
1028200351357456384; "SOBRE O AQUECIMENTO GLOBAL | António Galopim de Carvalho https://t.co/rIqpNnnx7G"; 
1026834638755586048; "Mudança climática trará mais mortes por ondas calor; Brasil preocupa https://t.co/SG1fCZEdeR via @obsclima"; 
1026531382535839744; "Essa galera tem tanto fogo no rabo que aumenta até o aquecimento global ??"; 
1026848999180062720; "alem da maioria esmagadora de cientistas em debates acerca do tema aquecimento global que devem olhar pro Rodrigo e ficar tristes pq quase não existe divulgação científica. https://t.co/Colq8nqw7i"; 
1025744681970348034; "Que puta de calor isto n é normal meu FDS AINDA DIZEM QUE N HÁ AQUECIMENTO GLOBAL COMO ASSIM"; 
1025737718842703873; "Nada a ver com isso. Isto é uma onda de calor que está a vir do sahara, que vai passar segunda. Do aquecimento global pode se responsabilizar a desregulação das estações do ano https://t.co/w8dg9s24L8"; 
1025110182169399296; "e aquecimento global também"; 
1024604965942120448; "Mudan?a clim?tica aumenta risco de tempestades de fogo https://t.co/zSrMI5efXq https://t.co/LvgaQ8A0AU"; 
1025431582679683072; "Tá faltando pouco pra me aparecer um me dizendo que aquecimento global não existe, que desmatamento é da hora, que plantação de pinus e eucalipto no Brasil tá tudo certo. Vem, meteoro!"; 
1025701052560097281; "GENTE, NÃO ADIANTA FALAREM DE AQUECIMENTO GLOBAL SEM FAZEREM PEQUENAS COISAS PARA TENTAR MUDAR ISSO."; 
1027962088025714688; "@Fran_rataescki que 'aquecimento' global o que... bah, tá é muito frioooooooo !"; 
1024681765594714112; "Gases de efeito estufa batem recorde em 2017 - https://t.co/gDoAtJRUxB"; 
1033577553771089921; "E meu cabeleireiro que soltou que não acredita em Aquecimento Global Eu fiquei só esse gif https://t.co/wbe3egHDsR"; 
1025357285630074880; "França &amp; Reino Unido nunca registaram temperaturas tão altas desde 1900 E o aquecimento global não existe"; 
1025151465776656386; "@revistagalileu Nos querendo aumentar o efeito estufa em Marte pra criar vida ! Lutando pra reduzi-lo na terra pra prolongar a vida ! Bora cuidar da nossa casinha ?"; 
1032073701183946753; "responde aqui na moralzinha pra ajudar num debate: Você acredita no Aquecimento Global?"; 
1027354327344721920; ""a efeito estufa foi o capeta que criou, nao não foi o capeta que criou." KKKKKKKKKKKKKKKKKKKK"; 
1031643950212411392; "A mudança climática em Mato Grosso é igual ao humor de algumas pessoas. Pode variar drasticamente em pouco tempo"; 
1032274579018928130; "essa mudança climática ta me deixando doente de novo (pra variar)"; 
1024971754110951424; "chegou a altura do ano em que toda a gente se lembra do aquecimento global"; 
1026957355563589633; "Conversei com um amigo meteorologista sobre o granizo de ontem e ele disse que é um fenômeno raríssimo. Uma vez em 100 anos e não é nada de Aquecimento global. É Ilha de Calor causada sabe por quem? Pelo Belvedere."; 
1025601746767245312; "Dormindo juntinha com o aquecimento global"; 
1026633344778481664; "FRIO DA PORRA CADE A MERDA DO AQUECIMENTO GLOBAL Q NEGO TANTO FALA CADE ????"; 
1026984550503735296; "@Brantouch O cara sente um frio anormal e crítica o aquecimento global mesmo vivenciando na integra um dos problemas do aquecimento"; 
1025765018665713664; "Ainda bem que acredito cegamente no Trump, imaginem se o aquecimento global fosse real? Agora estavamos com eventos climáticos extremos"; 
1029742122012946432; "@amazingpcy é bom vc explicar mesmo amiga pq esse povo se faz de idiota e quer cair no pau das solo stan principalmente xunqi e botar a culpa até do aquecimento global nelas"; 
1025492750316306432; "Reclamar no twitter por causa do aquecimento global n faz com que ele diminua"; 
1026259766836977665; "N comecem a ligar ao aquecimento global praq"; 
1024437012408004609; "Brasil está preparado para reduzir gases que impulsionam aquecimento global, diz especialista https://t.co/IDiDBSoER1 https://t.co/fFdjKCNO7v"; 
1032125225817858059; "essa mudança climática lasca com a minha boca, pqp"; 
1029162862374256645; "@GABRELPlNHEIRO Kkkk essa época sempre foi assim, quente de dia e frio lascado a noite... Aquecimento global é meu p#$/ kkkk"; 
1034099892065583106; "@dw_brasil Aquecimento global?"; 
1027242345098629120; "@Rconstantino Negou aquecimento global no mesmo post em que dá a entender que a direita não tem vieses obscurantistas. Os dois espectros políticos têm o mesmo vício negacionista da ciência, só elegem pontos de acordo com suas ideologias."; 
1025394075355234304; "@cadolavo Como vegetariana que ja foi aborsda inumeras vezes pelos voluntarios do greenpeace que nao concordavam que a principal causa de desmatamento e aquecimento global é sim a pecauria, eu tbm tenho, nao dou mt credibilidade pra eles, porem essa ultima campanja eles acertaram"; 
1026584659667431431; "Mudança climática trará mais mortes por ondas calor; Brasil preocupa. País aparece como o terceiro mais impactado em estudo que projetou números futuros de vítimas de problemas de saúde decorrentes de altas temperaturas em 20 nações até 2080. https://t.co/boxLK6l22O"; 
1034129578040557568; "Peça infantil sobre aquecimento global visita 31 cidade https://t.co/LgNlt5tGjE"; 
1027325356217454592; "@RaulDGodinho Clima, fenômenos naturais e provocados pela ação antrópica. El Nino, chuva ácida, aquecimento global...."; 
1028810702163718144; "@g1 Alguém vai falar sobre a causa do aquecimento global? Claro que não! Os grandes empresários que compram os canais de mídia os impedem de mostrar a verdade."; 
1025071913843023873; "csn é o mal ambiental do mundo crtz se explodir aquela porra terá paz mundial e o mundo estará livre do aquecimento global crtzzzzzz"; 
1027241755085864962; "YouTube começa a “desmentir” vídeos que negam aquecimento global https://t.co/1bj2lsMd4Q https://t.co/oiTv8caeBy"; 
1025012090485071872; "Boy thats not how aquecimento global works https://t.co/5eq71acOw9"; 
1028110524230316032; "@faelbeltrame Acreditar no aquecimento global"; 
1027940693598261248; "@vii_kolikoviski Vc quer q eu fale sobre o que???? Política!? Aquecimento global??? Da licença"; 
1028111856253251584; ""As pessoas expressam opiniões firmes sobre todo tipo de coisas, mesmo não tendo experiência adequada: a mudança climática, o casamento gay...""; 
