id;texto;remover 
1025464018549579782; "COM CADA VEZ MAIS CARROS ELÉTRICOS DIMINUINDO DRÁSTICAMENTE A POLUIÇÃO E O EFEITO ESTUFA O Q MAIS OS ECOLOGISTAS VÃO INVENTAR ? ??????"; 
1025446933085732864; "@MarcoMarcodal @IriaBastosRj @flaviomorgen Porque humanos são afetados pelo aquecimento global, devem ser classificados como "espécie ameaçada" (como micos), logo é hipocrisia defender a conservação de espécies em perigo de extinção e a legalização do aborto ao mesmo tempo? Está sequer lendo o que tá escrevendo?"; 
1025549685371621376; "Gostei de um vídeo @YouTube https://t.co/1axtNS2a7v - Aquecimento Global e a Neve no Deserto do Saara"; 
1025690883524575233; "Agora seria uma boa altura pra perguntar praquele certo presidente estúpido se ele acredita no aquecimento global..."; 
1030527298280280065; "“Perdendo a Terra”ou “a história de como nós falhamos”. Excelente matéria, explicativa desde o ponto de vista histórico e científico. E a grande pergunta é quanto exatamente nos preocupamos com o futuro? Os distantes perigos da mudança climática não estão mais tão distantes. https://t.co/BLkIyWjgDm"; 
1024122148649148417; "@prodwiththerod aquecimento global não é só sobre esquentar, e sim sobre o impacto do ser humano no meio ambiente. Tanto esquenta quanto esfria, o problema é que é um resultado que não é natural e vai custar da gente no futuro"; 
1028856498498228226; "@isavp 1 documentário e pronto td q falam ta errado?? Kkkkkkkkkkk ta certo....te mostro 700 estudos q falam sobre aquecimento global..fora esse único documentário contra"; 
1030464762843410433; "O AQUECIMENTO GLOBAL NÃO EXISTE!!!"; 
1029105456780914693; "Mudanças climáticas estão matando os milenares cedros do Líbano: https://t.co/b7UwGMbfaD #Cedros #MelhoraEsseClima #MudançasClimáticas #Líbano https://t.co/GT7zXb3auT"; 
1030447515294998529; "A gente já sabe sobre aquecimento global desde os anos 70 e a maioria das pessoas tá pouco se fodendo. Até quem se importa tá pouco se fodendo. Se tiver que ser um egomaníaco libertário tarado que vai nos salvar, que seja. Os hippies é que não vão."; 
1030188943072014338; "@ProfRFelicio @mirellamarino @an_dre_sil_va @jairbolsonaro @BolsonaroSP @moura_101 Sustentabilidade tem tudo a ver com economia!! Eu vi teu vídeo sobre aquecimento global, vc não é economista, é geógrafo, não?"; 
1031118093500735488; "'Mudança climática é ameaça à biodiversidade', diz botânico https://t.co/nB27azTN6M"; 
1029728738987134981; "Se você acha que o futuro da humanidade depende de agirmos *já* contra o aquecimento global e que o Tratado de Paris é necessário para isso, então veja o que os candidatos dizem sobre e vote consciente. https://t.co/rq48Tr2hm2 #ecology #globalwarming"; 
1028984639061483522; "vaitomanocu mudança climatica caralho q rinite alergica do cacete AAAAAAHSHSHSJ"; 
1026102150739439621; "Gostei de um vídeo @YouTube https://t.co/mkYTY8Hjvm Corpo no Espaço e Aquecimento Global | Primata Falante"; 
1032778323414470656; "O professor fica 2 aulas falando q aquecimento global n existe e puxando saco da Rússia uhul vamos poluir td se no inverno fica frio então tá d boa ??"; 
1023976708549042177; "Aquecimento global duplicou chance de onda de calor europeia https://t.co/GWxWcbf7Kd Rede de cientistas analisa extremos do mês de julho no continente e detecta impressão digital da ação humana. Eventos do tipo poderão se repetir a cada cinco anos https://t.co/zVgrYQdXaW"; 
1033855843798794240; "Noite fria em SERRA NEGRA 14oC. Aquecimento global, chuva de granizo na estância em 1978. O homem acabou com o mundo e com a estância. Do face do amigo, Dentinho. https://t.co/hpvU4qy1OR"; 
1033073599958196224; "Esse tempo ta propício pro aquecimento global"; 
1031530788909735937; "Vai aquecimento global, acaba logo tudo, forças ao ícone https://t.co/AIgk0A3hFC"; 
1026548397119963136; "Quem é que a Maria Adelaide de 16 anos pensa que é para estar a fundamentar uma tese de aquecimento global e alterações climáticas? Vocês andam a comer tanta merda as colheres"; 
1033824167249043458; "Resultado do aquecimento global..... https://t.co/dSlAfMAjUZ"; 
1030858313955717121; "na sua opinião, aquecimento global existe? — Sim lógico https://t.co/WvSCKDsK4Z"; 
1025897380938436609; "@jesuswasajoker @tenhosprazao @oteumestre Ok mas as temperaturas altas sao do aquecimento global efeito de estufa mad os mares continuam frios por causa do degelo Is that it?"; 
1026558096309665792; "@ProfRFelicio Muito bemmmm!!! Derrube os defensores do aquecimento global lá de dentro, vou me divertir muito."; 
1025205928453451776; "@rhcpeppxrs Mas se o Ártico chegar no Rio é sinal que o aquecimento global foi longe demais"; 
1025518071874760705; "#existepesquisanobr lembrando que as folhas ainda são o mecanismo mais eficiente de captura de carbono no ambiente terrestre, em plena era do aquecimento global e extinção em massa."; 
1026583923071934464; "Gás de efeito estufa, sendo usado na cozinha. Criatividade! https://t.co/UeYG78CqPd"; 
1032694759314214912; "I added a video to a @YouTube playlist https://t.co/dzOd0Sx1BL Brasil deve reduzir emissão gases de efeito estufa"; 
1026655379416129536; "@caiocgomes Libera o melhor gás de efeito estufa possível, gera toneladas de energia, só fazer tudo certinho que não da merda"; 
1033207954021990405; "@TiffannyAmerica @dudamts @realDonaldTrump o aquecimento global causa chuvas muito loucas que não deveriam ser tão fortes tipo hoje em hell"; 
1027239516992618496; "Estudo faz alerta a respeito do Efeito Estufa em nosso Planeta nos próximos anos... Confira a matéria completa no nosso site! https://t.co/0NyWWhlZMl"; 
1027163169284939776; "OS QUE TÊEM BUNKERS Se o planeta esgotou os recursos p mais gente. porque somos excessivos, então que o aquecimento global n desacelere p que morram metade e nós que temos ar condicionado cá nos desenrascaremos."; 
1031639852880748544; "Indo pra Ijuí com 7°C de temperatura. Imagina a hora que eu estiver voltando pra Palmeira. Nessas horas eu queria que o aquecimento global realmente existisse"; 
1028679118907432961; "Qual tua opinião sobre o aquecimento global — Vai a merda https://t.co/7OdyJfurKQ"; 
1032677258920685568; "Problemas associados: A partir da revolução industrial, o ser humano começou a retirar carbono do subsolo e emiti-lo em massa na atmosfera, tornando-a saturada e causando diversos impactos ambientais em proporção global, como o efeito estufa e doenças respiratórias"; 
1033306683236265984; "@SergioMarone Quando o assunto é a degradação do meio ambiente, problemas climáticos, efeito estufa, aquecimento global ou espécies em extinção, é difícil não pensar nos hábitos humanos e em seu modo de vida descuidado em relação ao seu habitat."; 
